BodyID,X,Y,Z,VX,VY,VZ
356,-0.152394,0.278563,0.402318,-2.77638,5.2387,7.5187
357,-0.0750216,0.278455,0.210414,-11.5133,5.79752,7.76323
358,0.492195,-0.436268,0.314856,0.420482,3.09508,5.04171
359,-0.020231,0.300389,0.278672,8.03908,-2.35698,13.146
360,-0.238315,0.434989,0.164047,14.8985,-14.9876,3.45941
361,8.64833,-9.3906,7.89126,5.68595,-6.62059,5.82306
362,-0.0644765,0.276142,0.183685,-8.9675,-7.48472,-4.72437
363,-0.0213041,-0.113752,0.336763,11.8066,26.444,-8.39204
364,-0.267779,0.367946,0.442225,7.8277,0.804547,-1.46402
365,-0.0329566,0.469835,0.250599,10.4787,-13.489,-6.05492
366,0.351779,-0.391454,0.433642,-17.9968,13.5544,-17.0571
367,0.758965,-0.0740066,0.128767,27.3474,-6.94789,-19.3287
368,0.124792,0.38581,0.513872,0.255843,4.179,19.9193
369,-0.214556,0.597937,0.57879,6.54265,13.6874,10.9279
370,0.0797818,-0.114459,0.0831473,-7.93433,-13.6627,-8.93659
371,-0.66994,0.84998,-0.461265,-0.782505,-1.38976,1.10782
372,0.265458,-0.0267312,0.0282146,6.23035,-3.3723,3.00731
373,0.0415838,0.0794601,-0.0401972,-14.9508,25.7115,14.1701
374,0.0605115,0.384175,0.119291,4.27022,11.8674,-7.86441
375,-0.676281,-0.158864,0.258174,-12.3682,-11.2136,-3.22949
376,0.16618,0.42623,0.181033,-4.67079,19.5907,-4.33586
377,0.050954,0.660745,0.420631,4.41397,26.3394,13.8557
378,0.365413,-0.893083,-0.885321,-3.8894,11.7256,3.78722
379,-0.346606,3.96563,-1.66102,-0.0535979,2.04092,0.954297
380,-0.753146,0.319532,1.35279,15.2281,-8.87365,-12.9282
381,-0.357268,-0.414506,0.560737,19.9143,29.589,-11.8408
382,-0.343988,0.63224,0.584248,-9.67811,13.6741,13.3439
383,-0.401908,0.813422,0.290787,1.70906,12.3749,20.711
384,-0.123602,0.513139,0.180735,-5.43775,12.4709,4.3072
385,-0.0713675,0.334523,0.175684,-0.790944,13.8366,6.18771
386,-0.563984,0.80279,-0.541862,13.6793,-20.3474,8.73442
387,-0.20102,0.427992,0.401715,-18.7392,10.8438,26.0265
388,-0.0897017,0.153793,0.0224722,-10.9878,17.1531,11.4593
389,0.143735,0.0492793,0.0982718,-7.53155,-13.0773,7.66062
390,5.15917,4.43348,3.68373,-2.1305,-1.22901,-1.71795
391,-0.534739,0.474186,0.0887714,0.786105,-5.20563,-10.59
392,-0.0343876,-0.209003,1.55013,2.17144,-3.40442,5.65014
393,0.65585,-0.399648,0.211914,-16.3424,9.13044,-3.07097
394,-0.199397,-0.00625196,0.338451,-7.91256,-13.3231,11.9192
395,-0.197301,0.590992,0.332323,-4.38081,3.93097,-3.58593
396,0.0846093,0.441704,0.309398,3.10567,-4.00859,-1.49272
397,0.243689,-0.346902,0.276952,9.53979,-17.1917,-11.5627
